686,C17-CH-4004,"Chassis - Fuel Tank Stanchion Plug, Top",K. Dominguez,02/16/17,,
687,C17-CH-2047,"Chassis - Fuel Tank Stanchion, Left",K. Dominguez,02/16/17,,
688,C17-CH-2048,"Chassis - Fuel Tank Stanchion, Right",K. Dominguez,02/18/17,,
689,S17-CH-0001,Chassis - Intake Study,R. Rietveld,01/14/17,,
690,S17-CH-2002,Chassis - Long Bar,K. Dominguez,01/07/17,,
691,C17-CH-2016,Chassis - Lower Shelf Mount Member,K. Dominguez,01/28/17,,
692,C17-CH-0006,Chassis - Main Assy V2,K. Dominguez,02/03/17,,
693,C17-CH-3001,Top Part For Mouse ,S. Tefera,01/30/17,,
694,C17-CH-3002,Chassis - Roborio Corner Mount,R. Vreeke,02/08/17,,
695,C17-CH-3003,Chassis - Talon Spacer,R. Vreeke,02/10/17,,
696,C17-CH-3004,Chassis - Roborio Mount #2,R. Vreeke,02/10/17,,
697,C17-CH-2043,Chassis - Shooter Mount Bracket,K. Dominguez,02/11/17,,
698,S17-CH-2017,Chassis - Shooter Mounting Plate,K. Dominguez,01/24/17,,
699,S17-CH-2018,Chassis - Shooter Mounting Plate Member - Back,K. Dominguez,01/24/17,,
700,S17-CH-2016,Chassis - Shooter Mounting Plate Member - Side,K. Dominguez,01/24/17,,
701,C17-CH-2039,Chassis - Shooter Side Mount Bar,K. Dominguez,02/11/17,,
702,S17-CH-2001,Chassis - Short Bar,K. Dominguez,01/07/17,,
703,C17-CH-0017,Chassis - Slim + Battery Holder Assy,J. Bassett,02/14/17,,
704,S17-ER-0001,Chassis - Softball Design,K. Dominguez,01/14/17,,
705,C17-CH-4003,Chassis - Spring Holder,J. Bassett,02/13/17,,
706,C17-CH-1004,Chassis - Stanchion Anti-Rotation Tab,K. Dominguez,02/16/17,,
707,C17-CH-0019,Chassis - Stanchion Assy,K. Dominguez,02/16/17,,
708,C17-CH-0021,"Chassis - Stanchion Assy, Left",K. Dominguez,02/18/17,,
709,C17-CH-0022,"Chassis - Stanchion Tube Assy, Left",K. Dominguez,02/18/17,,
710,C17-CH-0023,"Chassis - Stanchion Tube Assy, Right",K. Dominguez,02/18/17,,
711,C17-CH-3005,Chassis - Roborio Mount #2,R. Vreeke,02/10/17,,
712,C17-CH-0012,Chassis - Top Assembly,K. Dominguez,02/07/17,,
713,S17-CH-2012,Chassis - Top Mounting Plate,K. Dominguez,01/24/17,,
714,C17-CH-2014,"Chassis - Top Plate, Lower Shelf",K. Dominguez,01/28/17,,
715,C17-CH-5001,"Chassis - Top Plate, Lower Shelf",K. Dominguez,01/30/17,,
716,C17-CH-5002,"Chassis - Top Plate, Lower Shelf",K. Dominguez,01/30/17,,
717,C17-CH-2015,"Chassis - Top Plate, Upper Shelf",K. Dominguez,01/28/17,,
718,S17-CH-2007,Chassis- butterfly mount support bracket,K. Dominguez,01/20/17,,
719,C17-CH-0011,Chassis Main Frame (No bumbers or battery),D. Brandon,02/07/17,,
720,C17-CH-2032,"Chassis Side Rail, V2",D. Brandon,02/06/17,,
721,S17-CH-7008,Chassis-Bumper Volume,R. Rietveld,01/14/17,,
722,C17-CH-2037,Chassis-Rear Upper Bracket,R. Rietveld,02/10/17,,
723,S17-CH-2022,Chassis-top Plan Frame 19inches,S. Wang,01/26/17,,
724,S17-CH-2019,Chassis-top Plan Frame 1in,S. Wang,01/26/17,,
725,S17-CH-2021,Chassis-top Plan Frame 3.5in,S. Wang,01/26/17,,
726,S17-CH-2020,Chassis-top Plan Frame 5.5 Inch,S. Wang,01/26/17,,
727,C17-CH-0016,Chasssis - Competition Bot Chassis Frame V2.0,K. Dominguez,02/10/17,,
728,C17-CH-0015,Chasssis - Competition Bot Chassis V2.0,K. Dominguez,02/10/17,,
729,S17-CL-0001,CIM and Gearbox Assy,B. Long,01/09/17,,
730,C17-FT-2038,Circle Lip 2,H. Fieldhouse,02/28/17,,
731,P16-MC-6001,Circuit Board,B. Long,10/25/16,,
732,S17-SL-0001,Circular fuel tank assembly - Softball,R. Rietveld,01/16/17,,
733,S17-SL-2001,Circular outside wall of fuel tank,R. Rietveld,01/16/17,,
734,S17-FL-2001,Circular Plastic Guider,S. Wang,01/21/17,,
735,S17-CL-2003,Climber - 80/20 Frame Bar - Side,B. Long,01/10/17,,
736,S17-CL-2002,Climber - 80/20 Frame Bar - Top,B. Long,01/10/17,,
737,S17-CL-2001,Climber - 80/20 Retaining Bar,S. Wang,01/10/17,,
738,C17-CH-3006,Chassis - Navx Cover,R. Vreeke,02/11/17,,
739,C17-CH-3007,Mouse - Mouse To Spring System Connector (similar To S17-CH-3003),J. Bassett,02/16/17,,
740,C17-CL-0004,Climber - Comp Bot V1,K. Dominguez,02/11/17,,
741,C17-CL-0005,Climber - Comp Bot V2,K. Dominguez,02/11/17,,
742,C17-CH-3008,Mouse - Mouse To Spring System Top Connector (similar To S17-CH-3004),J. Bassett,02/16/17,,
743,C17-CH-3009,Mouse - Mount Spacer,K. Dominguez,02/16/17,,
744,S17-CL-2005,Climber - Hex Bar,S. Wang,01/10/17,,
745,C17-CL-2009,Climber - Insert Block,K. Dominguez,02/09/17,,
746,C17-CL-2010,Climber - Insert Mount Block,K. Dominguez,02/09/17,,
747,S17-CL-1011,Climber - Motor Mount,J. Wu,01/21/17,,
748,C17-CL-4008,Climber - Motor Mount Bot 2,K. Dominguez,02/11/17,,
749,S17-CL-1003,Climber - Motor Mounting Bracket,B. Long,01/09/17,,
750,S17-CL-1007,Climber - Motor Washer,S. Wang,01/12/17,,
751,C17-CL-2012,Climber - Mount Tube Insert,K. Dominguez,02/11/17,,
752,S17-CL-0002,Climber - Prototype Assy,B. Long,01/09/17,,
753,S17-CL-0003,Climber - Prototype Assy V 2.0,B. Long,01/10/17,,
754,S17-CL-4001,Climber - Rope Grabber Arm,S. Wang,01/10/17,,
755,S17-CL-1001,Climber - Shaft Bracket,B. Long,01/09/17,,
756,S17-CL-4002,Climber - Shaft Plug,S. Wang,01/12/17,,
757,C17-CL-2011,"Climber - Shaft, Bot 2",K. Dominguez,02/11/17,,
758,S17-CL-1004,Climber - Side Plate,S. Wang,01/09/17,,
759,S17-CL-1005,Climber - Side Plate Opposite,S. Wang,01/09/17,,
760,S17-CL-1002,Climber - Welded Support Bracket,B. Long,01/09/17,,
761,S17-CL-0004,Climber Assembly 3,R. Carranza,01/27/17,,
762,S17-CL-2008,Climber Bar Prongs,R. Carranza,01/28/17,,
763,C17-CL-2013,Climber Fingers Tips Block,S. Wang,02/27/17,,
764,C17-CL-2001,Climber Mount Member,S. Wang,02/02/17,,
765,S17-CL-4005,Climber Supports,R. Carranza,02/02/17,,
766,S17-CL-2009,Climber Tube,S. Wang,01/31/17,,
767,S17-CL-0005,Climber V2,S. Wang,01/31/17,,
768,S17-CL-1006,Climber V2 - Mounting Plate,S. Wang,01/10/17,,
769,S17-CL-1008,Climber V2 - Mounting Plate Opposite,S. Wang,01/12/17,,
770,C17-CL-0003,Climber Welding Diagram,D. Brandon,02/08/17,,
771,S17-CL-2010,Climbert Tube Short,S. Wang,01/31/17,,
772,C17-CL-4009,Climer: Motor Mount For Smaller motor,B. Long,03/07/17,,
773,C17-GG-0003,Conception Ideas,D. Brandon,02/19/17,,
774,C17-BO-7001,Copy Of Asm To Aid Design,D. Brandon,02/03/17,,
775,C17-FT-5001,Curved Ball Guider For Fuel Tank ,D. Brandon,01/31/17,,
776,C17-FT-2002,Curved Front Wall Of Fuel Tank,H. Fieldhouse,01/27/17,,
777,C17-GH-2004,Cylinder For Pnuematic ,S. Wang,02/09/17,,
778,C17-GG-2010,Cylinder Rod (for Design),D. Brandon,02/23/17,,
779,C17-GG-4010,Desing Calibraion Disk,D. Brandon,02/21/17,,
780,S17-SB-1001,Disc for prototype ball shooter,B. Long,01/16/17,,
781,C17-GG-2004,Down Bracket,D. Brandon,02/13/17,,
782,F17-DS-3001,Driver's Station - Controler Holder,R. Rietveld,03/20/17,,
783,C17-CH-3010,3d Printed 1.5 #6 Spacer,B. Long,02/20/17,,
784,C17-ER-0005,Entire Robot - Competition Bot V2.0,K. Dominguez,02/11/17,,
785,C17-ER-0006,One Week To Go,D. Brandon,02/14/17,,
786,C17-ER-0007,5 Days Left Before Bag.,D. Brandon,02/16/17,,
787,S17-ER-0005,Entire Robot - Softball V3,S. Wang,01/27/17,,
788,C17-CH-3011,Mouse - Spring Mount V3,K. Dominguez,02/21/17,,
789,S17-ER-0006,Entire Robot - Version 4,B. Long,01/28/17,,
790,C17-CH-3012,Mouse - Mouse Mount V3,K. Dominguez,02/21/17,,
791,P16-SG-1001,EPIC Board - EPIC Sign Cutout,H. Fieldhouse,10/29/16,,
792,P16-SG-1002,EPIC Board - Robot Sign Cutout Part 1,H. Fieldhouse,10/29/16,,
793,P16-SG-1003,EPIC Board - Robot Sign Cutout Part 2,K. Dominguez,11/05/16,,
794,P16-SG-0001,EPIC Board - Sign Assy,H. Fieldhouse,10/29/16,,
795,C17-BO-4005,Fat Pillow Block,D. Brandon,02/10/17,,
796,S17-CL-1009,Fin for the climber (Designed by Mr. Furlong),J. Wu,01/21/17,,
797,C17-BL-0003,Finger Assembly,D. Brandon,02/16/17,,
798,C17-BL-2019,Finger Seperator,D. Brandon,02/16/17,,
799,C17-FT-5004,Finger Spacer,D. Brandon,02/01/17,,
800,C17-BL-2013,Finger Spacer,D. Brandon,02/15/17,,
801,C17-CL-1001,Fingers Block Axe,S. Wang,02/27/17,,
802,C17-BL-2008,Flappers,D. Brandon,02/14/17,,
803,S17-GN-9001,Floor,K. Dominguez,01/07/17,,
804,C17-BL-4006,Four Spoke Blender Thing,B. Long,02/27/17,,
805,C17-CH-3013,Mouse - Mouse Mount V4,R. Rietveld,02/24/17,,
806,P16-BH-9001,FRC 2014 Medicine Ball,R. Carranza,10/29/16,,
807,S17-GH-1003,front curved barrier,S. Tefera,01/16/17,,
808,C17-FT-2028,Front Panel 2 Robotz,S. Tefera,02/14/17,,
809,C17-FT-2010,Front Panel For Fuel Tank,J. Bassett,01/31/17,,
810,S17-FT-1006,Front Sheet Where Balls Would Go Through,B. Long,01/28/17,,
811,S17-FC-0001,Fuel Collector Assembly,J. Bassett,01/16/17,,
812,S17-FC-1002,fuel collector walll,R. Rietveld,01/20/17,,
813,S17-FL-0003,Fuel Loader - Assy V3.0 - Ricky's,R. Carranza,01/23/17,,
814,S17-FL-4001,Fuel Loader - Custom Pulley - Tubing,R. Carranza,01/23/17,,
815,S17-FL-0001,Fuel Loader Assembly,S. Wang,01/20/17,,
816,C17-FT-2015,Fuel Tank - Ball Cutout Wall,J. Bassett,02/04/17,,
817,C17-FT-2031,Fuel Tank - Bank Panel V4,K. Dominguez,02/24/17,,
818,S17-FT-5003,Fuel Tank - Bottom Panel,S. Tefera,01/11/17,,
819,S17-FT-7003,Fuel Tank - Bottom Panel,S. Tefera,01/11/17,,
820,C17-FT-0010,Fuel Tank - Carboard Version,S. Wang,03/07/17,,
821,C17-FT-7001,Fuel Tank -- Conceptual Design,D. Brandon,02/01/17,,
822,C17-CH-2050,Fuel Tank - Flat Back Plate,B. Long,03/02/17,,
823,C17-FT-4007,Fuel Tank - Front Curved Barrier,K. Dominguez,03/04/17,,
824,C17-FT-2025,Fuel Tank - Front Panel,S. Tefera,02/13/17,,
825,C17-FT-2030,"Fuel Tank - Front Panel, No Text",K. Dominguez,02/20/17,,
826,C17-FT-1007,Fuel Tank - Front Ramp,S. Wang,03/07/17,,
827,S17-FT-5004,Fuel Tank - Fuel Cell Wall,S. Tefera,01/11/17,,
828,S17-FT-7004,Fuel Tank - Fuel Cell Wall,S. Tefera,01/11/17,,
829,S17-FT-5006,Fuel Tank - Funnel Panel,S. Tefera,01/11/17,,
830,S17-FT-7006,Fuel Tank - Funnel Panel,S. Tefera,01/11/17,,
831,S17-FT-5005,Fuel Tank - Funnel Support,S. Tefera,01/11/17,,
832,S17-FT-7005,Fuel Tank - Funnel Support,S. Tefera,01/11/17,,
833,C17-FT-2033,Fuel Tank - Large Ramp Panel,K. Dominguez,02/25/17,,
834,C17-FT-0002,Fuel Tank - Main Assy,D. Brandon,02/03/17,,
835,C17-FT-0005,Fuel Tank - Main Assy V4,K. Dominguez,02/24/17,,
836,C17-FT-1008,Fuel Tank - New Side Panel ,S. Wang,03/09/17,,
837,C17-FT-2049,Fuel Tank - Rear Cross Member,K. Dominguez,03/09/17,,
838,C17-FT-2024,Fuel Tank - Rear Panel,S. Tefera,02/13/17,,
839,C17-FT-2023,Fuel Tank - Side Panel,S. Tefera,02/13/17,,
840,C17-FT-2032,Fuel Tank - Side Panel V4,K. Dominguez,02/24/17,,
841,C17-FT-2034,Fuel Tank - Side Panel V4,J. Bassett,02/25/17,,
842,C17-FT-2035,Fuel Tank - Side Panel V4 Opposite,J. Bassett,02/25/17,,
843,S17-FT-5001,Fuel Tank - Side Wall - Long,S. Tefera,01/11/17,,
844,S17-FT-7001,Fuel Tank - Side Wall - Long,S. Tefera,01/11/17,,
845,S17-FT-5002,Fuel Tank - Side Wall - Short,S. Tefera,01/11/17,,
846,S17-FT-7002,Fuel Tank - Side Wall - Short,S. Tefera,01/11/17,,
847,C17-FT-2027,Fuel Tank - Small Ramp,S. Tefera,02/13/17,,
848,C17-FT-2036,Fuel Tank - Wing,K. Dominguez,02/27/17,,
849,C17-FT-2048,Fuel Tank - Wing Mount,S. Wang,03/07/17,,
850,S17-FT-0002,Fuel Tank Asm,B. Long,01/28/17,,
851,S17-FT-0001,Fuel tank asm - twin turret,R. Carranza,01/20/17,,
852,C17-FT-0003,Fuel Tank Assy V2,S. Tefera,02/13/17,,
853,S17-FT-5008,Fuel Tank Blender,J. Bassett,01/30/17,,
854,C17-FT-0001,Fuel Tank Blender ,D. Brandon,01/31/17,,
855,S17-FT-2003,Fuel tank bottom plate,R. Carranza,01/20/17,,
856,S17-FT-5007,Fuel Tank Box,J. Bassett,01/30/17,,
857,C17-FT-2026,Fuel Tank- Large Ramp,S. Tefera,02/13/17,,
858,C17-BO-2001,Fuel Tank Main Side Wall,J. Bassett,01/31/17,,
859,C17-FT-4004,Fuel Tank Mid Curve Part V2,B. Long,03/02/17,,
860,S17-FT-7007,Fuel Tank Part 7,S. Tefera,01/11/17,,
861,S17-FT-7008,Fuel Tank Part 8,S. Tefera,01/11/17,,
862,S17-FT-5009,Fuel Tank Ramp Long,J. Bassett,01/30/17,,
863,S17-FT-5010,Fuel Tank Ramp Short,J. Bassett,01/30/17,,
864,C17-FT-0006,Fuel Tank Test Assembly From C17-ft-0005,S. Wang,03/02/17,,
865,S17-FT-1003,Fuel Tank Top Angled Wallfloor,B. Long,01/28/17,,
866,S17-FT-2001,Fuel tank wall 1,R. Carranza,01/20/17,,
867,S17-FT-2002,Fuel tank wall 2,R. Carranza,01/20/17,,
868,S17-FT-0003,Fuel Tank Whole,J. Bassett,01/30/17,,
869,C17-FT-2017,Fuel Tank Wings,J. Bassett,02/04/17,,
870,C17-FT-1003,Fuel Tank Wings,S. Wang,03/02/17,,
871,C17-FT-0009,Fuel Tank With Wings On Hinges,S. Tefera,03/04/17,,
872,S17-FT-1004,Fuel Tank-lower Base Plate,H. Fieldhouse,01/28/17,,
873,S17-FT-1005,Fuel Tank-rear Plate,H. Fieldhouse,01/28/17,,
874,S17-FT-1002,Fuel Tank-side Wall,H. Fieldhouse,01/28/17,,
875,C17-FC-2001,Fuel Transfer,J. Bassett,01/26/17,,
876,C17-GG-7001,Futaba Servo Model,B. Long,03/04/17,,
877,S17-VI-9001,Game Ball (Fuel),D. Brandon,01/17/17,,
878,C17-GH-2005,"Gear Arm, Right",S. Wang,02/10/17,,
879,C17-GH-1004,Gear Catcher,J. Bassett,01/28/17,,
880,C17-CH-3014,Mouse - Mouse Mount Pillar w/ Rib,R. Rietveld,02/24/17,,
881,C17-CH-3015,Mouse - Mouse Mount Pillar w/o Rib,R. Rietveld,02/24/17,,
882,C17-GG-4019,Gear Grabber - Camera Mount Backplate,K. Dominguez,03/07/17,,
883,C17-GG-4014,Gear Grabber - Grabber Bracket,K. Dominguez,03/02/17,,
884,C17-GG-2009,Gear Grabber - L Bracket Mount,B. Long,02/20/17,,
885,C17-GG-0009,Gear Grabber - Main Assy V7,D. Brandon,03/02/17,,
886,C17-GG-2014,Gear Grabber - Rear Mount Plate,K. Dominguez,03/02/17,,
887,C17-GG-0001,"Gear Grabber Asm, V1",D. Brandon,02/12/17,,
888,C17-GG-4016,Gear Grabber Attch Clamp - Attch,B. Long,03/03/17,,
889,C17-GG-4015,Gear Grabber Attch Clamp - Non-attch,B. Long,03/03/17,,
890,C17-GG-4020,Gear Grabber Back Plate Extended Arm,B. Long,03/17/17,,
891,C17-GH-2006,Gear Holder - Backplate,K. Dominguez,02/13/17,,
892,C17-GH-2010,Gear Holder - Bent Abs Gear Ramp,S. Wang,02/24/17,,
893,C17-GH-1008,Gear Holder - Dual Actuation Member,S. Wang,02/04/17,,
894,C17-GH-1017,"Gear Holder - Front Door, Swinging",S. Wang,02/13/17,,
895,C17-GH-1014,Gear Holder - Front Plate,S. Wang,02/13/17,,
896,C17-GH-1015,"Gear Holder - Front Plate, V2",S. Wang,02/13/17,,
897,C17-GH-2002,Gear Holder - Gear Holding Arm,J. Bassett,01/28/17,,
898,C17-GH-2008,Gear Holder - Holding Arms,K. Dominguez,02/13/17,,
899,C17-GH-1009,Gear Holder - Pneumatic Acuator Connector,S. Wang,02/04/17,,
900,C17-GH-4001,Gear Holder - Rod Pillow Block,K. Dominguez,02/13/17,,
901,C17-GH-2009,Gear Holder - Shaft,K. Dominguez,02/13/17,,
902,C17-GH-2007,Gear Holder - Side Plate,K. Dominguez,02/13/17,,
903,C17-GH-1018,Gear Holder - Slider L Bracket,S. Wang,02/13/17,,
904,C17-GH-0005,Gear Holder - Slim Bot Design,S. Wang,02/14/17,,
905,C17-GH-0006,"Gear Holder - Slim Bot Design, ABS Design",S. Wang,02/14/17,,
906,C17-GH-0004,"Gear Holder - Slim Bot Design, Simple Instl",S. Wang,02/14/17,,
907,C17-GH-1016,Gear Holder - Stop Plate,S. Wang,02/13/17,,
908,C17-GH-1019,Gear Holder - Stop Plate #2,S. Wang,02/13/17,,
909,C17-GH-2003,Gear Holder Arm,S. Wang,02/08/17,,
910,C17-GH-1010,Gear Holder Arm For Nuematic,S. Wang,02/07/17,,
911,C17-GH-0003,Gear Holder Assy V3,K. Dominguez,02/13/17,,
912,C17-GH-1001,Gear Holder Backboard,H. Fieldhouse,01/28/17,,
913,S17-GH-2001,Gear holder block,S. Tefera,01/16/17,,
914,C17-GH-2001,Gear Holder Pillow Block,H. Fieldhouse,01/28/17,,
915,C17-GH-0002,Gear Holder Simpler Assembly,S. Wang,02/08/17,,
916,C17-GH-0001,Gear Holding Mechanism,H. Fieldhouse,01/28/17,,
917,C17-GG-4002,Grabber Arm,D. Brandon,02/13/17,,
918,C17-CH-3016,Mouse - Chassis To Base Spacer (l = 1.25),K. Dominguez,03/03/17,,
919,C17-GG-0001,Grabber In Action,D. Brandon,02/12/17,,
920,C17-GG-0002,Grabber In Action,D. Brandon,02/12/17,,
921,C17-GH-4002,Grabber Plate,D. Brandon,02/25/17,,
922,C17-GG-4013,Grabber Plate,D. Brandon,02/25/17,,
923,C17-GG-4004,Grabber Shoe,D. Brandon,02/19/17,,
924,C17-GG-2002,Guide ,D. Brandon,02/13/17,,
925,S17-CL-4003,guiding fin for climber bar,R. Carranza,01/28/17,,
926,C17-CH-4002,Hat For ,D. Brandon,02/10/17,,
927,S17-SB-4008,Hdpe Axis Of Rotation For Shooter,B. Long,01/27/17,,
928,C17-BL-2020,HDPE Disc for Blender,D. Brandon,02/20/17,,
929,S17-FC-2005,Hex Bar,J. Bassett,01/16/17,,
930,C17-CL-4001,Hex Plug,D. Brandon,02/07/17,,
931,C17-BL-2007,Hex Rod,D. Brandon,02/14/17,,
932,C17-FT-2006,Hex Shaft,D. Brandon,01/31/17,,
933,S17-BO-2003,hex shaft- for shooter frame,S. Tefera,01/19/17,,
934,C17-CL-4003,Hex Shaft With Treads,D. Brandon,02/07/17,,
935,C17-GH-1006,Holder For Nuemactic small,S. Wang,02/04/17,,
936,C17-GH-1007,Holder For Nuemactic Small,S. Wang,02/04/17,,
937,C17-ER-0008,"Entire Robot - Slim, Gear Grabber",B. Long,02/20/17,,
938,S17-SL-1001,Holder rings for outside of fuel tak,R. Rietveld,01/16/17,,
939,S17-FT-2004,hopper ramp,R. Carranza,01/21/17,,
940,C17-GG-0006,Improved Clamp,D. Brandon,02/23/17,,
941,C17-CL-2008,Insert Blook,D. Brandon,02/08/17,,
942,C17-FT-2029,L Bracket,S. Tefera,02/20/17,,
943,C17-BL-0007,L Bracket Asm That Nate Wants,B. Long,03/16/17,,
944,C17-GG-2011,L Bracket For Cylinder,D. Brandon,02/25/17,,
945,C17-CL-4006,L Bracket For Motor,D. Brandon,02/07/17,,
946,C17-FT-2043,L Bracket For Spring Left,S. Wang,03/03/17,,
947,C17-FT-2044,L Bracket For Spring Right,S. Wang,03/03/17,,
948,S17-CL-2007,L Brackets New,R. Carranza,01/27/17,,
949,C17-GH-1013,L Braket For Gear Holder Arm,S. Wang,02/11/17,,
950,C17-GH-1012,L Braket For PNUEMATIC,S. Wang,02/11/17,,
951,S17-BO-4002,Lazy susan bottom plate,J. Bassett,01/20/17,,
952,S17-BO-4001,Lazy susan top plate,J. Bassett,01/20/17,,
953,C17-FT-2040,L-bracket For Fuel Tank,B. Long,03/02/17,,
954,C17-ER-0009,Entire Robot - Slim Bot V2,K. Dominguez,02/24/17,,
955,C17-GG-4011,Left Shoe,D. Brandon,02/23/17,,
956,C17-GG-2012,Lever Bracket,D. Brandon,02/25/17,,
957,C17-CH-3017,Mouse - Stationary Platform W/o Pillar,K. Dominguez,03/03/17,,
958,C17-BO-2002,Limit Switch,R. Carranza,02/14/17,,
959,C17-FT-4001,Little Bottom Holder,D. Brandon,01/31/17,,
960,S17-SL-0003,loader bar,R. Carranza,01/21/17,,
961,S17-CH-2004,Long side of chassis frame,R. Rietveld,01/14/17,,
962,C17-SL-0001,Magic,D. Fieldhouse,02/11/17,,
963,P16-BH-2002,Main Rotational Shaft,R. Carranza,10/25/16,,
964,C17-GG-2003,Main Support Bar,D. Brandon,02/13/17,,
965,C17-GG-2008,Main Support Bar,D. Brandon,02/20/17,,
966,C17-GG-4009,Main Support Bar V 2,B. Long,02/20/17,,
967,C17-CL-2003,Main Turning Bar,D. Brandon,02/07/17,,
968,P16-MH-3002,Marble Shooter - Al Tube Bracket,J. Bassett,10/22/16,,
969,P16-MH-3003,Marble Shooter - Al Tube Cushion,J. Bassett,10/15/16,,
970,P16-MH-3001,Marble Shooter - Al Tube Plug,J. Bassett,10/22/16,,
971,P16-MH-5001,Marble Shooter - Frame,R. Carranza,10/22/16,,
972,P16-MH-5004,Marble Shooter - Frame Old,R. Carranza,10/29/16,,
973,P16-MH-2001,Marble Shooter - Marble Tube,J. Bassett,10/22/16,,
974,P16-MH-2002,Marble Shooter - Marble Tube V2.0,J. Bassett,11/05/16,,
975,P16-MH-4001,Marble Shooter - Plunger,J. Bassett,10/29/16,,
976,P16-MH-5002,Marble Shooter - Pointer Arm,R. Carranza,10/22/16,,
977,P16-MH-5003,Marble Shooter - Stand,R. Rietveld,10/29/16,,
978,S17-SB-0002,MDF backboard for softball shooter,B. Long,01/16/17,,
979,S17-BO-4008,MDF Turret,D. Fieldhouse,01/21/17,,
980,C17-FT-2004,Medium Sized Fuel Tank Front Wall,H. Fieldhouse,01/27/17,,
981,C17-BL-2001,Middle Guide In Blender,D. Brandon,02/14/17,,
982,C17-CH-0008,Mirror Of Motor Asm,D. Brandon,02/06/17,,
983,S17-SB-1006,"Mod vex  217-4238 For Holding Side Plates t Turntable, L",B. Long,02/04/17,,
984,S17-SB-1007,"Mod Vex 217-4238 For Holding Side Plates T Turnable, R",B. Long,02/04/17,,
985,C17-BO-1004,"Mod Vex 217-4238 For Holding Side Plates To Turntable, L",B. Long,02/14/17,,
986,C17-GG-4008,Modified Hub For Pitch Adjustment,B. Long,02/20/17,,
987,S17-SB-5002,Modified MDF backboard,B. Long,01/16/17,,
988,C17-BL-4001,Modified Vex Bracket,D. Brandon,02/15/17,,
989,C17-CL-4007,Moter Mount,D. Brandon,02/07/17,,
990,S17-CL-6001,Motor - GearBox Combo,B. Long,01/08/17,,
991,C17-CL-0001,Motor And Spool Asm,D. Brandon,02/07/17,,
992,C17-CL-0002,Motor Assembly,D. Brandon,02/07/17,,
993,S17-SB-0001,Motor Assembly for Softball,B. Long,01/16/17,,
994,P16-MC-0001,Motor Controller - Main Assy,B. Long,10/25/16,,
995,P16-MC-1002,Motor Controller - Outer Shell - Bottom,B. Long,10/25/16,,
996,P16-MC-1001,Motor Controller - Outer Shell - Top,B. Long,10/25/16,,
997,S17-SB-1002,Motor holder for the prototype,B. Long,01/16/17,,
998,S17-SB-2002,"Motor Holder l-bracket, from 3x1.5",B. Long,01/16/17,,
999,S17-SL-4003,motor mount,R. Carranza,01/21/17,,
1000,S17-SB-1003,Motor to main plate attachment,B. Long,01/16/17,,
1001,C17-GG-4018,Mounting Plate Short,B. Long,03/06/17,,
1002,C17-CH-3018,Mouse - Pillars for Stationary Platform,K. Dominguez,03/03/17,,
1003,C17-CH-0025,Mouse - Main Asm V 5,K. Dominguez,02/27/17,,
1004,C17-CH-0020,Mouse - Mount Assy,K. Dominguez,02/16/17,,
1005,C17-CH-3019,Mouse - Pillars For Stationary Platform V2,K. Dominguez,03/07/17,,
1006,C17-CH-7001,Mouse - Mouse Bottom Plate,K. Dominguez,02/16/17,,
1007,C17-CH-0024,Mouse - Mouse Mount Assy ,K. Dominguez,02/23/17,,
1008,C17-CH-3020,Electronics - Kill Switch Cover,K. Dominguez,03/08/17,,
1009,C17-CL-3001,Climber - Encoder Shaft Connector,J. Wu,02/20/17,,
1010,C17-CL-3002,Climber - Encoder Shaft Connector,J. Wu,02/20/17,,
1011,C17-CL-3003,??????,J. Bassett,03/18/17,,
1012,S17-CH-3003,Mouse - Mouse To Spring System Connector,B. Long,01/31/17,,
1013,C17-CL-3004,Climber - Camera Mount,J. Bassett,03/18/17,,
1014,S17-CH-3004,Mouse - Mouse To Spring System Top Connector,B. Long,02/02/17,,
1015,C17-CL-3005,Climber - Camera Mount - L Bracket,J. Bassett,03/18/17,,
1016,C17-CH-0026,Mouse - Moust Mount Assy V5,K. Dominguez,03/04/17,,
1017,C17-ER-3001,Holder For Tx1,J. Wu,02/17/17,,
1018,C17-ER-3002,Lid For Tx1 Holder,J. Wu,02/17/17,,
1019,C17-ER-3003,Camera Mount,J. Wu,02/18/17,,
1020,C17-ER-3004,New Camara Mount With Light Holder,S. Wang,02/28/17,,
1021,C17-CH-0018,Mouse Thingy Attachment,J. Bassett,02/14/17,,
1022,C17-FT-1006,New Back Wall Pieces,S. Wang,03/07/17,,
1023,C17-ER-3005,Led Sheild,J. Wu,03/03/17,,
1024,C17-FT-0007,New Fuel Tank Asm,B. Long,03/02/17,,
1025,C17-FT-0008,New Fuel Tank Assembly With Wings,S. Wang,03/03/17,,
1026,S17-FT-2006,New Fuel Tank For Softball shooter,J. Bassett,01/27/17,,
1027,S17-FL-0002,New Fule Loader Assembly,S. Wang,01/21/17,,
1028,C17-GH-1002,New Gear Holder,J. Bassett,01/28/17,,
1029,C17-GH-1003,New Gear Holder Mirror,J. Bassett,01/28/17,,
1030,C17-BL-2018,New Larger Finger,D. Brandon,02/16/17,,
1031,C17-FT-2042,New Replacment Of C17-ft-2033,S. Wang,03/03/17,,
1032,C17-BO-4013,New Side Panel. Bottom Cut Off.,D. Brandon,02/16/17,,
1033,C17-FT-1005,New Side Wall Of Fuel Tank,S. Wang,03/07/17,,
